FL_DATE,MKT_CARRIER,MKT_CARRIER_FL_NUM,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,ORIGIN_WAC,DEST,DEST_CITY_NAME,DEST_STATE_ABR,DEST_WAC,CRS_DEP_TIME,DEP_TIME,CRS_ARR_TIME,ARR_TIME,CANCELLED,DIVERTED,DISTANCE
1/1/2022 12:00:00 AM,DL,537,ATL,"Atlanta, GA",GA,34,DCA,"Washington, DC",VA,38,2200,2214,2332,2342,0.00,0.00,547.00
1/1/2022 12:00:00 AM,DL,5371,ATL,"Atlanta, GA",GA,34,CRW,"Charleston/Dunbar, WV",WV,39,1015,1010,1133,,0.00,1.00,363.00
1/1/2022 12:00:00 AM,DL,5371,CRW,"Charleston/Dunbar, WV",WV,39,ATL,"Atlanta, GA",GA,34,1300,,1432,,1.00,0.00,363.00
1/1/2022 12:00:00 AM,DL,5373,ATL,"Atlanta, GA",GA,34,MSN,"Madison, WI",WI,45,2115,2113,2220,2228,0.00,0.00,707.00
1/1/2022 12:00:00 AM,DL,538,ATL,"Atlanta, GA",GA,34,DCA,"Washington, DC",VA,38,0859,0856,1036,1025,0.00,0.00,547.00
1/1/2022 12:00:00 AM,DL,5382,ATL,"Atlanta, GA",GA,34,SGF,"Springfield, MO",MO,64,1130,1127,1219,1230,0.00,0.00,563.00
1/1/2022 12:00:00 AM,DL,5388,BMI,"Bloomington/Normal, IL",IL,41,ATL,"Atlanta, GA",GA,34,1535,1525,1820,1841,0.00,0.00,533.00
1/1/2022 12:00:00 AM,DL,539,DCA,"Washington, DC",VA,38,ATL,"Atlanta, GA",GA,34,0810,0834,1012,1015,0.00,0.00,547.00
1/1/2022 12:00:00 AM,DL,5395,ATL,"Atlanta, GA",GA,34,BQK,"Brunswick, GA",GA,34,1110,1105,1220,1208,0.00,0.00,238.00
1/1/2022 12:00:00 AM,DL,5395,BQK,"Brunswick, GA",GA,34,ATL,"Atlanta, GA",GA,34,1308,1303,1416,1403,0.00,0.00,238.00
1/1/2022 12:00:00 AM,DL,5397,ATL,"Atlanta, GA",GA,34,MOB,"Mobile, AL",AL,51,2110,2108,2130,2136,0.00,0.00,302.00
1/1/2022 12:00:00 AM,DL,5399,ORF,"Norfolk, VA",VA,38,LGA,"New York, NY",NY,22,0915,0909,1039,1023,0.00,0.00,296.00
1/1/2022 12:00:00 AM,DL,540,ATL,"Atlanta, GA",GA,34,SLC,"Salt Lake City, UT",UT,87,1920,1930,2130,2134,0.00,0.00,1590.00
1/1/2022 12:00:00 AM,DL,5403,ATL,"Atlanta, GA",GA,34,LFT,"Lafayette, LA",LA,72,1024,1020,1121,1108,0.00,0.00,503.00
1/1/2022 12:00:00 AM,DL,5403,LFT,"Lafayette, LA",LA,72,ATL,"Atlanta, GA",GA,34,1300,1256,1543,1531,0.00,0.00,503.00
1/1/2022 12:00:00 AM,DL,5407,ATL,"Atlanta, GA",GA,34,MDT,"Harrisburg, PA",PA,23,1005,1000,1149,1137,0.00,0.00,620.00
1/1/2022 12:00:00 AM,DL,5407,MDT,"Harrisburg, PA",PA,23,ATL,"Atlanta, GA",GA,34,1300,1257,1517,1451,0.00,0.00,620.00
1/1/2022 12:00:00 AM,DL,5409,DTW,"Detroit, MI",MI,43,CWA,"Mosinee, WI",WI,45,2055,,2128,,1.00,0.00,363.00
1/1/2022 12:00:00 AM,DL,541,DTW,"Detroit, MI",MI,43,ATL,"Atlanta, GA",GA,34,1555,1703,1804,1912,0.00,0.00,594.00
1/1/2022 12:00:00 AM,DL,5411,ATL,"Atlanta, GA",GA,34,ABE,"Allentown/Bethlehem/Easton, PA",PA,23,2050,2044,2247,2228,0.00,0.00,692.00
1/1/2022 12:00:00 AM,DL,5417,DSM,"Des Moines, IA",IA,61,LGA,"New York, NY",NY,22,1459,1731,1839,2134,0.00,0.00,1031.00
1/1/2022 12:00:00 AM,DL,5418,ATL,"Atlanta, GA",GA,34,BTR,"Baton Rouge, LA",LA,72,0825,0830,0907,0858,0.00,0.00,448.00
1/1/2022 12:00:00 AM,DL,5420,LGA,"New York, NY",NY,22,BTV,"Burlington, VT",VT,16,1215,1210,1338,1309,0.00,0.00,258.00
1/1/2022 12:00:00 AM,DL,5423,ILM,"Wilmington, NC",NC,36,ATL,"Atlanta, GA",GA,34,0635,0630,0815,0757,0.00,0.00,377.00
1/1/2022 12:00:00 AM,DL,5424,ATL,"Atlanta, GA",GA,34,SBN,"South Bend, IN",IN,42,1020,1026,1214,1210,0.00,0.00,566.00
1/1/2022 12:00:00 AM,DL,5425,BGM,"Binghamton, NY",NY,22,DTW,"Detroit, MI",MI,43,1615,0838,1800,1109,0.00,0.00,378.00
1/1/2022 12:00:00 AM,DL,5425,DTW,"Detroit, MI",MI,43,BGM,"Binghamton, NY",NY,22,1305,1320,1435,1431,0.00,0.00,378.00
1/1/2022 12:00:00 AM,DL,5429,MSP,"Minneapolis, MN",MN,63,RDU,"Raleigh/Durham, NC",NC,36,1010,1038,1344,1414,0.00,0.00,980.00
1/1/2022 12:00:00 AM,DL,543,JFK,"New York, NY",NY,22,LAX,"Los Angeles, CA",CA,91,0840,1114,1204,1436,0.00,0.00,2475.00
1/1/2022 12:00:00 AM,DL,5430,ABE,"Allentown/Bethlehem/Easton, PA",PA,23,DTW,"Detroit, MI",MI,43,1700,,1853,,1.00,0.00,425.00
1/1/2022 12:00:00 AM,DL,5430,DTW,"Detroit, MI",MI,43,ABE,"Allentown/Bethlehem/Easton, PA",PA,23,1422,1419,1548,1529,0.00,0.00,425.00
1/1/2022 12:00:00 AM,DL,5432,PWM,"Portland, ME",ME,12,DTW,"Detroit, MI",MI,43,1804,0739,2020,1008,0.00,0.00,668.00
1/1/2022 12:00:00 AM,DL,5433,ATL,"Atlanta, GA",GA,34,GSO,"Greensboro/High Point, NC",NC,36,1400,1355,1514,1514,0.00,0.00,306.00
1/1/2022 12:00:00 AM,DL,5435,LGA,"New York, NY",NY,22,RDU,"Raleigh/Durham, NC",NC,36,1200,1200,1353,1329,0.00,0.00,431.00
1/1/2022 12:00:00 AM,DL,5437,DAY,"Dayton, OH",OH,44,ATL,"Atlanta, GA",GA,34,0630,0627,0832,0803,0.00,0.00,432.00
1/1/2022 12:00:00 AM,DL,5439,LAN,"Lansing, MI",MI,43,DTW,"Detroit, MI",MI,43,0625,0624,0728,0701,0.00,0.00,74.00
1/1/2022 12:00:00 AM,DL,544,SLC,"Salt Lake City, UT",UT,87,ATL,"Atlanta, GA",GA,34,1412,1412,1946,1940,0.00,0.00,1590.00
1/1/2022 12:00:00 AM,DL,5440,LGA,"New York, NY",NY,22,PWM,"Portland, ME",ME,12,1700,1650,1819,1749,0.00,0.00,269.00
1/1/2022 12:00:00 AM,DL,5441,JFK,"New York, NY",NY,22,MSP,"Minneapolis, MN",MN,63,0815,0900,1025,1150,0.00,0.00,1029.00
1/1/2022 12:00:00 AM,DL,5442,LGA,"New York, NY",NY,22,CVG,"Cincinnati, OH",KY,52,1305,1302,1525,1507,0.00,0.00,585.00
1/1/2022 12:00:00 AM,DL,5443,DTW,"Detroit, MI",MI,43,LAN,"Lansing, MI",MI,43,2120,,2211,,1.00,0.00,74.00
1/1/2022 12:00:00 AM,DL,5445,TYS,"Knoxville, TN",TN,54,LGA,"New York, NY",NY,22,1355,1350,1556,1535,0.00,0.00,648.00
1/1/2022 12:00:00 AM,DL,5446,SAV,"Savannah, GA",GA,34,LGA,"New York, NY",NY,22,0915,0910,1116,1105,0.00,0.00,722.00
1/1/2022 12:00:00 AM,DL,5447,ATL,"Atlanta, GA",GA,34,TUL,"Tulsa, OK",OK,73,1250,1245,1359,1402,0.00,0.00,674.00
1/1/2022 12:00:00 AM,DL,5448,ATL,"Atlanta, GA",GA,34,CSG,"Columbus, GA",GA,34,1100,1055,1147,1132,0.00,0.00,83.00
1/1/2022 12:00:00 AM,DL,5448,CSG,"Columbus, GA",GA,34,ATL,"Atlanta, GA",GA,34,1235,1225,1327,1314,0.00,0.00,83.00
1/1/2022 12:00:00 AM,DL,545,SEA,"Seattle, WA",WA,93,BOS,"Boston, MA",MA,13,2150,2147,0604,0549,0.00,0.00,2496.00
1/1/2022 12:00:00 AM,DL,5451,ATL,"Atlanta, GA",GA,34,MOB,"Mobile, AL",AL,51,1510,1505,1530,1527,0.00,0.00,302.00
1/1/2022 12:00:00 AM,DL,5451,MOB,"Mobile, AL",AL,51,ATL,"Atlanta, GA",GA,34,1620,1614,1843,1833,0.00,0.00,302.00
1/1/2022 12:00:00 AM,DL,5454,ATL,"Atlanta, GA",GA,34,GNV,"Gainesville, FL",FL,33,0820,0815,0937,0924,0.00,0.00,300.00
1/1/2022 12:00:00 AM,DL,5454,GNV,"Gainesville, FL",FL,33,ATL,"Atlanta, GA",GA,34,1030,1021,1152,1130,0.00,0.00,300.00
1/1/2022 12:00:00 AM,DL,5456,MSP,"Minneapolis, MN",MN,63,GRB,"Green Bay, WI",WI,45,1544,1539,1700,1638,0.00,0.00,252.00
1/1/2022 12:00:00 AM,DL,546,LGA,"New York, NY",NY,22,ORD,"Chicago, IL",IL,41,1715,,1858,,1.00,0.00,733.00
1/1/2022 12:00:00 AM,DL,5468,ATL,"Atlanta, GA",GA,34,BMI,"Bloomington/Normal, IL",IL,41,2110,2106,2155,2138,0.00,0.00,533.00
1/1/2022 12:00:00 AM,DL,547,ATL,"Atlanta, GA",GA,34,SLC,"Salt Lake City, UT",UT,87,1510,1511,1726,1715,0.00,0.00,1590.00
1/1/2022 12:00:00 AM,DL,5477,ATL,"Atlanta, GA",GA,34,SBN,"South Bend, IN",IN,42,2104,2059,2253,2250,0.00,0.00,566.00
1/1/2022 12:00:00 AM,DL,5478,SCE,"State College, PA",PA,23,DTW,"Detroit, MI",MI,43,1358,1344,1520,1502,0.00,0.00,301.00
1/1/2022 12:00:00 AM,DL,548,LAX,"Los Angeles, CA",CA,91,ATL,"Atlanta, GA",GA,34,0930,0932,1647,1643,0.00,0.00,1947.00
1/1/2022 12:00:00 AM,DL,5480,ABY,"Albany, GA",GA,34,ATL,"Atlanta, GA",GA,34,0715,0712,0817,0807,0.00,0.00,145.00
1/1/2022 12:00:00 AM,DL,5482,MSN,"Madison, WI",WI,45,LGA,"New York, NY",NY,22,1300,1255,1608,1556,0.00,0.00,812.00
1/1/2022 12:00:00 AM,DL,5484,GSP,"Greer, SC",SC,37,LGA,"New York, NY",NY,22,1300,1255,1450,1437,0.00,0.00,610.00
1/1/2022 12:00:00 AM,DL,5487,LGA,"New York, NY",NY,22,MSN,"Madison, WI",WI,45,0955,1031,1153,1204,0.00,0.00,812.00
1/1/2022 12:00:00 AM,DL,5489,ATL,"Atlanta, GA",GA,34,BHM,"Birmingham, AL",AL,51,1940,1941,1936,1928,0.00,0.00,134.00
1/1/2022 12:00:00 AM,DL,549,ATL,"Atlanta, GA",GA,34,LGA,"New York, NY",NY,22,1235,1234,1446,1439,0.00,0.00,762.00
1/1/2022 12:00:00 AM,DL,5492,ATL,"Atlanta, GA",GA,34,FWA,"Fort Wayne, IN",IN,42,2100,2057,2245,2246,0.00,0.00,508.00
1/1/2022 12:00:00 AM,DL,5499,MSP,"Minneapolis, MN",MN,63,JFK,"New York, NY",NY,22,1940,1954,2323,2318,0.00,0.00,1029.00
1/1/2022 12:00:00 AM,DL,550,LAX,"Los Angeles, CA",CA,91,BOS,"Boston, MA",MA,13,1210,1240,2039,2024,0.00,0.00,2611.00
1/1/2022 12:00:00 AM,DL,5500,ATL,"Atlanta, GA",GA,34,SHV,"Shreveport, LA",LA,72,0825,0848,0925,0939,0.00,0.00,551.00
1/1/2022 12:00:00 AM,DL,5500,SHV,"Shreveport, LA",LA,72,ATL,"Atlanta, GA",GA,34,1011,1018,1251,1243,0.00,0.00,551.00
1/1/2022 12:00:00 AM,DL,5502,ATL,"Atlanta, GA",GA,34,TRI,"Bristol/Johnson City/Kingsport, TN",TN,54,1600,1556,1704,1655,0.00,0.00,227.00
1/1/2022 12:00:00 AM,DL,5504,MSP,"Minneapolis, MN",MN,63,DSM,"Des Moines, IA",IA,61,1950,1956,2108,2102,0.00,0.00,232.00
1/1/2022 12:00:00 AM,DL,5505,DTW,"Detroit, MI",MI,43,LAN,"Lansing, MI",MI,43,1645,1641,1738,1741,0.00,0.00,74.00
1/1/2022 12:00:00 AM,DL,5511,ATL,"Atlanta, GA",GA,34,MLI,"Moline, IL",IL,41,2110,2107,2212,2205,0.00,0.00,633.00
1/1/2022 12:00:00 AM,DL,5513,RIC,"Richmond, VA",VA,38,LGA,"New York, NY",NY,22,0900,0854,1019,1005,0.00,0.00,292.00
1/1/2022 12:00:00 AM,DL,5514,ATL,"Atlanta, GA",GA,34,TYS,"Knoxville, TN",TN,54,2110,2105,2205,2156,0.00,0.00,152.00
1/1/2022 12:00:00 AM,DL,5516,ATL,"Atlanta, GA",GA,34,SHV,"Shreveport, LA",LA,72,2050,2050,2142,2138,0.00,0.00,551.00
1/1/2022 12:00:00 AM,DL,552,LAX,"Los Angeles, CA",CA,91,BOS,"Boston, MA",MA,13,2137,2135,0600,0540,0.00,0.00,2611.00
1/1/2022 12:00:00 AM,DL,5520,ATL,"Atlanta, GA",GA,34,EVV,"Evansville, IN",IN,42,2127,2144,2149,2213,0.00,0.00,350.00
1/1/2022 12:00:00 AM,DL,5525,MOB,"Mobile, AL",AL,51,ATL,"Atlanta, GA",GA,34,1200,1155,1419,1405,0.00,0.00,302.00
1/1/2022 12:00:00 AM,DL,5527,AVL,"Asheville, NC",NC,36,ATL,"Atlanta, GA",GA,34,1200,1157,1259,1312,0.00,0.00,164.00
1/1/2022 12:00:00 AM,DL,553,LAX,"Los Angeles, CA",CA,91,JFK,"New York, NY",NY,22,1505,1537,2324,2327,0.00,0.00,2475.00
1/1/2022 12:00:00 AM,DL,5530,ATL,"Atlanta, GA",GA,34,ROA,"Roanoke, VA",VA,38,1005,1000,1135,1119,0.00,0.00,357.00
1/1/2022 12:00:00 AM,DL,5530,ROA,"Roanoke, VA",VA,38,ATL,"Atlanta, GA",GA,34,1300,1253,1430,1417,0.00,0.00,357.00
1/1/2022 12:00:00 AM,DL,5534,SYR,"Syracuse, NY",NY,22,JFK,"New York, NY",NY,22,1059,1057,1226,1201,0.00,0.00,209.00
1/1/2022 12:00:00 AM,DL,5538,CVG,"Cincinnati, OH",KY,52,DFW,"Dallas/Fort Worth, TX",TX,74,1635,1717,1804,1941,0.00,0.00,812.00
1/1/2022 12:00:00 AM,DL,5538,DFW,"Dallas/Fort Worth, TX",TX,74,CVG,"Cincinnati, OH",KY,52,1855,2021,2208,2330,0.00,0.00,812.00
1/1/2022 12:00:00 AM,DL,554,LAX,"Los Angeles, CA",CA,91,JFK,"New York, NY",NY,22,2359,,0828,,1.00,0.00,2475.00
1/1/2022 12:00:00 AM,DL,5540,CVG,"Cincinnati, OH",KY,52,DFW,"Dallas/Fort Worth, TX",TX,74,1015,1010,1144,1244,0.00,0.00,812.00
1/1/2022 12:00:00 AM,DL,5540,DFW,"Dallas/Fort Worth, TX",TX,74,CVG,"Cincinnati, OH",KY,52,1230,1335,1543,1644,0.00,0.00,812.00
1/1/2022 12:00:00 AM,DL,5543,ATL,"Atlanta, GA",GA,34,DTW,"Detroit, MI",MI,43,1745,0728,1945,0921,0.00,0.00,594.00
1/1/2022 12:00:00 AM,DL,5544,BHM,"Birmingham, AL",AL,51,ATL,"Atlanta, GA",GA,34,1450,1455,1655,1722,0.00,0.00,134.00
1/1/2022 12:00:00 AM,DL,5544,DFW,"Dallas/Fort Worth, TX",TX,74,BHM,"Birmingham, AL",AL,51,1200,1240,1400,1412,0.00,0.00,597.00
1/1/2022 12:00:00 AM,DL,5545,DTW,"Detroit, MI",MI,43,DFW,"Dallas/Fort Worth, TX",TX,74,0915,0915,1110,1149,0.00,0.00,986.00
1/1/2022 12:00:00 AM,DL,556,LIH,"Lihue, HI",HI,2,LAX,"Los Angeles, CA",CA,91,2132,2125,0500,0500,0.00,0.00,2615.00
1/1/2022 12:00:00 AM,DL,558,ORD,"Chicago, IL",IL,41,LGA,"New York, NY",NY,22,1210,,1522,,1.00,0.00,733.00
1/1/2022 12:00:00 AM,DL,559,ATL,"Atlanta, GA",GA,34,SLC,"Salt Lake City, UT",UT,87,1215,1233,1430,1443,0.00,0.00,1590.00
1/1/2022 12:00:00 AM,DL,5590,CMH,"Columbus, OH",OH,44,DTW,"Detroit, MI",MI,43,1415,1412,1516,1504,0.00,0.00,155.00
1/1/2022 12:00:00 AM,DL,5593,PNS,"Pensacola, FL",FL,33,LGA,"New York, NY",NY,22,1230,1223,1621,1547,0.00,0.00,1030.00
1/1/2022 12:00:00 AM,DL,5594,BOS,"Boston, MA",MA,13,CLT,"Charlotte, NC",NC,36,1200,1149,1437,1423,0.00,0.00,728.00
1/1/2022 12:00:00 AM,DL,5595,CLT,"Charlotte, NC",NC,36,LGA,"New York, NY",NY,22,1303,1254,1500,1437,0.00,0.00,544.00
1/1/2022 12:00:00 AM,DL,5596,BOS,"Boston, MA",MA,13,CHS,"Charleston, SC",SC,37,0840,0833,1131,1115,0.00,0.00,818.00
1/1/2022 12:00:00 AM,DL,5598,CMH,"Columbus, OH",OH,44,LGA,"New York, NY",NY,22,0825,0818,1005,1005,0.00,0.00,479.00
1/1/2022 12:00:00 AM,DL,5602,IND,"Indianapolis, IN",IN,42,BOS,"Boston, MA",MA,13,1700,1655,1909,1852,0.00,0.00,818.00
1/1/2022 12:00:00 AM,DL,5603,JFK,"New York, NY",NY,22,BOS,"Boston, MA",MA,13,1015,1013,1128,1113,0.00,0.00,187.00
1/1/2022 12:00:00 AM,DL,5604,PIT,"Pittsburgh, PA",PA,23,BOS,"Boston, MA",MA,13,1100,1056,1242,1224,0.00,0.00,496.00
1/1/2022 12:00:00 AM,DL,5606,JFK,"New York, NY",NY,22,JAX,"Jacksonville, FL",FL,33,0815,0815,1058,1047,0.00,0.00,828.00
1/1/2022 12:00:00 AM,DL,5607,JFK,"New York, NY",NY,22,ORD,"Chicago, IL",IL,41,1525,,1718,,1.00,0.00,740.00
1/1/2022 12:00:00 AM,DL,5608,JFK,"New York, NY",NY,22,ORD,"Chicago, IL",IL,41,1945,,2146,,1.00,0.00,740.00
1/1/2022 12:00:00 AM,DL,5609,JFK,"New York, NY",NY,22,CMH,"Columbus, OH",OH,44,1455,1453,1648,1644,0.00,0.00,483.00
1/1/2022 12:00:00 AM,DL,561,DFW,"Dallas/Fort Worth, TX",TX,74,LGA,"New York, NY",NY,22,1400,1357,1825,1801,0.00,0.00,1389.00
1/1/2022 12:00:00 AM,DL,561,LGA,"New York, NY",NY,22,DFW,"Dallas/Fort Worth, TX",TX,74,0835,0829,1157,1135,0.00,0.00,1389.00
1/1/2022 12:00:00 AM,DL,5610,MSY,"New Orleans, LA",LA,72,LGA,"New York, NY",NY,22,1305,1308,1656,1646,0.00,0.00,1183.00
1/1/2022 12:00:00 AM,DL,5611,LGA,"New York, NY",NY,22,JAX,"Jacksonville, FL",FL,33,1510,1503,1747,1729,0.00,0.00,833.00
1/1/2022 12:00:00 AM,DL,5614,ORD,"Chicago, IL",IL,41,JFK,"New York, NY",NY,22,1815,,2136,,1.00,0.00,740.00
1/1/2022 12:00:00 AM,DL,5615,JFK,"New York, NY",NY,22,BOS,"Boston, MA",MA,13,2059,2058,2216,2218,0.00,0.00,187.00
1/1/2022 12:00:00 AM,DL,5618,LGA,"New York, NY",NY,22,MSY,"New Orleans, LA",LA,72,1350,1343,1632,1609,0.00,0.00,1183.00
1/1/2022 12:00:00 AM,DL,5623,BOS,"Boston, MA",MA,13,IND,"Indianapolis, IN",IN,42,1459,1503,1746,1748,0.00,0.00,818.00
1/1/2022 12:00:00 AM,DL,5624,BOS,"Boston, MA",MA,13,JAX,"Jacksonville, FL",FL,33,0840,0909,1149,1206,0.00,0.00,1010.00
1/1/2022 12:00:00 AM,DL,5626,LGA,"New York, NY",NY,22,IND,"Indianapolis, IN",IN,42,1115,1107,1339,1330,0.00,0.00,660.00
1/1/2022 12:00:00 AM,DL,5628,IND,"Indianapolis, IN",IN,42,LGA,"New York, NY",NY,22,1430,1423,1629,1611,0.00,0.00,660.00
1/1/2022 12:00:00 AM,DL,5629,JFK,"New York, NY",NY,22,BOS,"Boston, MA",MA,13,1159,1157,1312,1305,0.00,0.00,187.00
1/1/2022 12:00:00 AM,DL,563,JFK,"New York, NY",NY,22,LAX,"Los Angeles, CA",CA,91,1545,1619,1907,1941,0.00,0.00,2475.00
1/1/2022 12:00:00 AM,DL,5636,LGA,"New York, NY",NY,22,CLT,"Charlotte, NC",NC,36,0829,0830,1044,1035,0.00,0.00,544.00
1/1/2022 12:00:00 AM,DL,5637,LGA,"New York, NY",NY,22,MCI,"Kansas City, MO",MO,64,1140,1138,1409,1429,0.00,0.00,1107.00
1/1/2022 12:00:00 AM,DL,5639,PIT,"Pittsburgh, PA",PA,23,JFK,"New York, NY",NY,22,1200,1310,1329,1433,0.00,0.00,340.00
1/1/2022 12:00:00 AM,DL,5644,CMH,"Columbus, OH",OH,44,JFK,"New York, NY",NY,22,1600,1609,1750,1751,0.00,0.00,483.00
1/1/2022 12:00:00 AM,DL,5645,JFK,"New York, NY",NY,22,CLT,"Charlotte, NC",NC,36,1455,1517,1707,1718,0.00,0.00,541.00
1/1/2022 12:00:00 AM,DL,5646,RDU,"Raleigh/Durham, NC",NC,36,JFK,"New York, NY",NY,22,1755,1750,1946,1949,0.00,0.00,427.00
1/1/2022 12:00:00 AM,DL,565,SEA,"Seattle, WA",WA,93,KOA,"Kona, HI",HI,2,1435,1441,1900,1905,0.00,0.00,2688.00
1/1/2022 12:00:00 AM,DL,5651,RDU,"Raleigh/Durham, NC",NC,36,BOS,"Boston, MA",MA,13,1605,1604,1807,1752,0.00,0.00,612.00
1/1/2022 12:00:00 AM,DL,5653,LGA,"New York, NY",NY,22,BOS,"Boston, MA",MA,13,0810,0809,0926,0904,0.00,0.00,184.00
1/1/2022 12:00:00 AM,DL,5658,JAX,"Jacksonville, FL",FL,33,LGA,"New York, NY",NY,22,1100,1103,1310,1314,0.00,0.00,833.00
1/1/2022 12:00:00 AM,DL,566,LGA,"New York, NY",NY,22,ATL,"Atlanta, GA",GA,34,0815,,1056,,1.00,0.00,762.00
1/1/2022 12:00:00 AM,DL,5661,LGA,"New York, NY",NY,22,OMA,"Omaha, NE",NE,65,0945,0941,1218,1232,0.00,0.00,1148.00
1/1/2022 12:00:00 AM,DL,5662,LGA,"New York, NY",NY,22,BNA,"Nashville, TN",TN,54,1425,1418,1609,1605,0.00,0.00,764.00
1/1/2022 12:00:00 AM,DL,5666,JFK,"New York, NY",NY,22,IND,"Indianapolis, IN",IN,42,0845,0851,1107,1121,0.00,0.00,665.00
1/1/2022 12:00:00 AM,DL,5668,JFK,"New York, NY",NY,22,DCA,"Washington, DC",VA,38,0910,0906,1033,1021,0.00,0.00,213.00
1/1/2022 12:00:00 AM,DL,567,LAX,"Los Angeles, CA",CA,91,ATL,"Atlanta, GA",GA,34,1310,1310,2024,2016,0.00,0.00,1947.00
1/1/2022 12:00:00 AM,DL,5670,LGA,"New York, NY",NY,22,DCA,"Washington, DC",VA,38,1600,1556,1727,1721,0.00,0.00,214.00
1/1/2022 12:00:00 AM,DL,5672,BOS,"Boston, MA",MA,13,DCA,"Washington, DC",VA,38,1210,1204,1402,1352,0.00,0.00,399.00
1/1/2022 12:00:00 AM,DL,5678,ORD,"Chicago, IL",IL,41,JFK,"New York, NY",NY,22,0700,0714,1017,1018,0.00,0.00,740.00
1/1/2022 12:00:00 AM,DL,5682,LGA,"New York, NY",NY,22,BNA,"Nashville, TN",TN,54,0940,0939,1131,1135,0.00,0.00,764.00
1/1/2022 12:00:00 AM,DL,5684,BOS,"Boston, MA",MA,13,RDU,"Raleigh/Durham, NC",NC,36,0830,0830,1045,1040,0.00,0.00,612.00
1/1/2022 12:00:00 AM,DL,5685,BNA,"Nashville, TN",TN,54,LGA,"New York, NY",NY,22,1300,1256,1613,1624,0.00,0.00,764.00
1/1/2022 12:00:00 AM,DL,5688,JFK,"New York, NY",NY,22,CMH,"Columbus, OH",OH,44,2055,2049,2249,2244,0.00,0.00,483.00
1/1/2022 12:00:00 AM,DL,569,ATL,"Atlanta, GA",GA,34,LGA,"New York, NY",NY,22,0855,0855,1105,1054,0.00,0.00,762.00
1/1/2022 12:00:00 AM,DL,5692,LGA,"New York, NY",NY,22,SDF,"Louisville, KY",KY,52,1059,1140,1337,1405,0.00,0.00,659.00
1/1/2022 12:00:00 AM,DL,5694,CMH,"Columbus, OH",OH,44,LGA,"New York, NY",NY,22,1425,1419,1604,1553,0.00,0.00,479.00
1/1/2022 12:00:00 AM,DL,5696,BOS,"Boston, MA",MA,13,DCA,"Washington, DC",VA,38,1035,1034,1231,1210,0.00,0.00,399.00
1/1/2022 12:00:00 AM,DL,5697,BOS,"Boston, MA",MA,13,JFK,"New York, NY",NY,22,1310,1308,1429,1426,0.00,0.00,187.00
1/1/2022 12:00:00 AM,DL,570,ATL,"Atlanta, GA",GA,34,BOS,"Boston, MA",MA,13,1015,1044,1249,1309,0.00,0.00,946.00
1/1/2022 12:00:00 AM,DL,5700,BNA,"Nashville, TN",TN,54,LGA,"New York, NY",NY,22,0900,0853,1210,1200,0.00,0.00,764.00
1/1/2022 12:00:00 AM,DL,5702,BOS,"Boston, MA",MA,13,RDU,"Raleigh/Durham, NC",NC,36,1250,1250,1502,1459,0.00,0.00,612.00
1/1/2022 12:00:00 AM,DL,5704,PIT,"Pittsburgh, PA",PA,23,JFK,"New York, NY",NY,22,1700,1658,1839,1837,0.00,0.00,340.00
1/1/2022 12:00:00 AM,DL,5708,BOS,"Boston, MA",MA,13,ORD,"Chicago, IL",IL,41,0820,,1026,,1.00,0.00,867.00
1/1/2022 12:00:00 AM,DL,5708,ORD,"Chicago, IL",IL,41,BOS,"Boston, MA",MA,13,1115,,1438,,1.00,0.00,867.00
1/1/2022 12:00:00 AM,DL,5710,ORD,"Chicago, IL",IL,41,JFK,"New York, NY",NY,22,1109,,1424,,1.00,0.00,740.00
1/1/2022 12:00:00 AM,DL,5712,LGA,"New York, NY",NY,22,CLT,"Charlotte, NC",NC,36,1505,1459,1718,1700,0.00,0.00,544.00
1/1/2022 12:00:00 AM,DL,5715,ORD,"Chicago, IL",IL,41,BOS,"Boston, MA",MA,13,0715,0709,1048,1016,0.00,0.00,867.00
1/1/2022 12:00:00 AM,DL,5716,DCA,"Washington, DC",VA,38,BOS,"Boston, MA",MA,13,0859,0859,1037,1034,0.00,0.00,399.00
1/1/2022 12:00:00 AM,DL,5717,BNA,"Nashville, TN",TN,54,BOS,"Boston, MA",MA,13,1200,1157,1526,1515,0.00,0.00,942.00
1/1/2022 12:00:00 AM,DL,572,ATL,"Atlanta, GA",GA,34,BOS,"Boston, MA",MA,13,1340,,1614,,1.00,0.00,946.00
1/1/2022 12:00:00 AM,DL,5724,BOS,"Boston, MA",MA,13,RDU,"Raleigh/Durham, NC",NC,36,1620,1613,1835,1823,0.00,0.00,612.00
1/1/2022 12:00:00 AM,DL,5731,JFK,"New York, NY",NY,22,DCA,"Washington, DC",VA,38,1815,1822,1937,1945,0.00,0.00,213.00
1/1/2022 12:00:00 AM,DL,5732,OMA,"Omaha, NE",NE,65,LGA,"New York, NY",NY,22,0900,0946,1253,1340,0.00,0.00,1148.00
1/1/2022 12:00:00 AM,DL,5741,ATL,"Atlanta, GA",GA,34,SDF,"Louisville, KY",KY,52,2235,2228,2353,2346,0.00,0.00,321.00
1/1/2022 12:00:00 AM,DL,5743,IND,"Indianapolis, IN",IN,42,JFK,"New York, NY",NY,22,1215,1208,1415,1419,0.00,0.00,665.00
